key	unit_ability	unit_set
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-16	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-16	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-16	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-16	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-16	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-16	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-16	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-15	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-15	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-15	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-15	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-15	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-15	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-15	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-14	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-14	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-14	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-14	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-14	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-14	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-14	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-13	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-13	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-13	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-13	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-13	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-13	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-13	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-12	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-12	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-12	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-12	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-12	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-12	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-12	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-11	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-11	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-11	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-11	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-11	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-11	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-11	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-10	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-10	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-10	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-10	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-10	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-10	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-10	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-9	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-9	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-9	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-9	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-9	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-9	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-9	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-8	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-8	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-8	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-8	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-8	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-8	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-8	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-7	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-7	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-7	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-7	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-7	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-7	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-7	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-6	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-6	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-6	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-6	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-6	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-6	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-6	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-5	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-5	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-5	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-5	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-5	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-5	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-5	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-4	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-4	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-4	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-4	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-4	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-4	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-4	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-3	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-3	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-3	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-3	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-3	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-3	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-3	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-2	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-2	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-2	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-2	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-2	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-2	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-2	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-1	jar_adjustable_missiles__ability__acc__jar_unit_set_global__-1	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__-1	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-1	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-1	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-1	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__-1	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-1	jar_unit_set_single_entities
