bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-21	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-21
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-21	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-21
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-21	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-21
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-21	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-21
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-20	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-20
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-19	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-19
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-18	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-18
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-17	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-17
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-16	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-16
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-15	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-15
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-14	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-14
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-13	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-13
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-12	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-12
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-11	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-11
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-10	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-10
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-9	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-9
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-8	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-8
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-7	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-7
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-6	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-6
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-5	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-5
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__-4	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__-4
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-3	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__-3
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-3	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__-3
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-3	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__-3
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-3	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__-3
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-3	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__-3
