bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__4__+18	jar_adjustable_missiles__unit_set_ability__acc__4__+18
enable	jar_adjustable_missiles__effect__acc__5__+18	jar_adjustable_missiles__unit_set_ability__acc__5__+18
enable	jar_adjustable_missiles__effect__acc__0__+19	jar_adjustable_missiles__unit_set_ability__acc__0__+19
enable	jar_adjustable_missiles__effect__acc__1__+19	jar_adjustable_missiles__unit_set_ability__acc__1__+19
enable	jar_adjustable_missiles__effect__acc__2__+19	jar_adjustable_missiles__unit_set_ability__acc__2__+19
enable	jar_adjustable_missiles__effect__acc__3__+19	jar_adjustable_missiles__unit_set_ability__acc__3__+19
enable	jar_adjustable_missiles__effect__acc__4__+19	jar_adjustable_missiles__unit_set_ability__acc__4__+19
enable	jar_adjustable_missiles__effect__acc__5__+19	jar_adjustable_missiles__unit_set_ability__acc__5__+19
enable	jar_adjustable_missiles__effect__acc__0__+20	jar_adjustable_missiles__unit_set_ability__acc__0__+20
enable	jar_adjustable_missiles__effect__acc__1__+20	jar_adjustable_missiles__unit_set_ability__acc__1__+20
enable	jar_adjustable_missiles__effect__acc__2__+20	jar_adjustable_missiles__unit_set_ability__acc__2__+20
enable	jar_adjustable_missiles__effect__acc__3__+20	jar_adjustable_missiles__unit_set_ability__acc__3__+20
enable	jar_adjustable_missiles__effect__acc__4__+20	jar_adjustable_missiles__unit_set_ability__acc__4__+20
enable	jar_adjustable_missiles__effect__acc__5__+20	jar_adjustable_missiles__unit_set_ability__acc__5__+20
enable	jar_adjustable_missiles__effect__acc__0__+21	jar_adjustable_missiles__unit_set_ability__acc__0__+21
enable	jar_adjustable_missiles__effect__acc__1__+21	jar_adjustable_missiles__unit_set_ability__acc__1__+21
enable	jar_adjustable_missiles__effect__acc__2__+21	jar_adjustable_missiles__unit_set_ability__acc__2__+21
enable	jar_adjustable_missiles__effect__acc__3__+21	jar_adjustable_missiles__unit_set_ability__acc__3__+21
enable	jar_adjustable_missiles__effect__acc__4__+21	jar_adjustable_missiles__unit_set_ability__acc__4__+21
enable	jar_adjustable_missiles__effect__acc__5__+21	jar_adjustable_missiles__unit_set_ability__acc__5__+21
enable	jar_adjustable_missiles__effect__acc__0__+22	jar_adjustable_missiles__unit_set_ability__acc__0__+22
enable	jar_adjustable_missiles__effect__acc__1__+22	jar_adjustable_missiles__unit_set_ability__acc__1__+22
enable	jar_adjustable_missiles__effect__acc__2__+22	jar_adjustable_missiles__unit_set_ability__acc__2__+22
enable	jar_adjustable_missiles__effect__acc__3__+22	jar_adjustable_missiles__unit_set_ability__acc__3__+22
enable	jar_adjustable_missiles__effect__acc__4__+22	jar_adjustable_missiles__unit_set_ability__acc__4__+22
enable	jar_adjustable_missiles__effect__acc__5__+22	jar_adjustable_missiles__unit_set_ability__acc__5__+22
enable	jar_adjustable_missiles__effect__acc__0__+23	jar_adjustable_missiles__unit_set_ability__acc__0__+23
enable	jar_adjustable_missiles__effect__acc__1__+23	jar_adjustable_missiles__unit_set_ability__acc__1__+23
enable	jar_adjustable_missiles__effect__acc__2__+23	jar_adjustable_missiles__unit_set_ability__acc__2__+23
enable	jar_adjustable_missiles__effect__acc__3__+23	jar_adjustable_missiles__unit_set_ability__acc__3__+23
enable	jar_adjustable_missiles__effect__acc__4__+23	jar_adjustable_missiles__unit_set_ability__acc__4__+23
enable	jar_adjustable_missiles__effect__acc__5__+23	jar_adjustable_missiles__unit_set_ability__acc__5__+23
enable	jar_adjustable_missiles__effect__acc__0__+24	jar_adjustable_missiles__unit_set_ability__acc__0__+24
enable	jar_adjustable_missiles__effect__acc__1__+24	jar_adjustable_missiles__unit_set_ability__acc__1__+24
enable	jar_adjustable_missiles__effect__acc__2__+24	jar_adjustable_missiles__unit_set_ability__acc__2__+24
enable	jar_adjustable_missiles__effect__acc__3__+24	jar_adjustable_missiles__unit_set_ability__acc__3__+24
enable	jar_adjustable_missiles__effect__acc__4__+24	jar_adjustable_missiles__unit_set_ability__acc__4__+24
enable	jar_adjustable_missiles__effect__acc__5__+24	jar_adjustable_missiles__unit_set_ability__acc__5__+24
enable	jar_adjustable_missiles__effect__acc__0__+25	jar_adjustable_missiles__unit_set_ability__acc__0__+25
enable	jar_adjustable_missiles__effect__acc__1__+25	jar_adjustable_missiles__unit_set_ability__acc__1__+25
enable	jar_adjustable_missiles__effect__acc__2__+25	jar_adjustable_missiles__unit_set_ability__acc__2__+25
enable	jar_adjustable_missiles__effect__acc__3__+25	jar_adjustable_missiles__unit_set_ability__acc__3__+25
enable	jar_adjustable_missiles__effect__acc__4__+25	jar_adjustable_missiles__unit_set_ability__acc__4__+25
enable	jar_adjustable_missiles__effect__acc__5__+25	jar_adjustable_missiles__unit_set_ability__acc__5__+25
enable	jar_adjustable_missiles__effect__acc__0__+26	jar_adjustable_missiles__unit_set_ability__acc__0__+26
enable	jar_adjustable_missiles__effect__acc__1__+26	jar_adjustable_missiles__unit_set_ability__acc__1__+26
enable	jar_adjustable_missiles__effect__acc__2__+26	jar_adjustable_missiles__unit_set_ability__acc__2__+26
enable	jar_adjustable_missiles__effect__acc__3__+26	jar_adjustable_missiles__unit_set_ability__acc__3__+26
enable	jar_adjustable_missiles__effect__acc__4__+26	jar_adjustable_missiles__unit_set_ability__acc__4__+26
enable	jar_adjustable_missiles__effect__acc__5__+26	jar_adjustable_missiles__unit_set_ability__acc__5__+26
enable	jar_adjustable_missiles__effect__acc__0__+27	jar_adjustable_missiles__unit_set_ability__acc__0__+27
enable	jar_adjustable_missiles__effect__acc__1__+27	jar_adjustable_missiles__unit_set_ability__acc__1__+27
enable	jar_adjustable_missiles__effect__acc__2__+27	jar_adjustable_missiles__unit_set_ability__acc__2__+27
enable	jar_adjustable_missiles__effect__acc__3__+27	jar_adjustable_missiles__unit_set_ability__acc__3__+27
enable	jar_adjustable_missiles__effect__acc__4__+27	jar_adjustable_missiles__unit_set_ability__acc__4__+27
enable	jar_adjustable_missiles__effect__acc__5__+27	jar_adjustable_missiles__unit_set_ability__acc__5__+27
enable	jar_adjustable_missiles__effect__acc__0__+28	jar_adjustable_missiles__unit_set_ability__acc__0__+28
enable	jar_adjustable_missiles__effect__acc__1__+28	jar_adjustable_missiles__unit_set_ability__acc__1__+28
enable	jar_adjustable_missiles__effect__acc__2__+28	jar_adjustable_missiles__unit_set_ability__acc__2__+28
enable	jar_adjustable_missiles__effect__acc__3__+28	jar_adjustable_missiles__unit_set_ability__acc__3__+28
enable	jar_adjustable_missiles__effect__acc__4__+28	jar_adjustable_missiles__unit_set_ability__acc__4__+28
enable	jar_adjustable_missiles__effect__acc__5__+28	jar_adjustable_missiles__unit_set_ability__acc__5__+28
enable	jar_adjustable_missiles__effect__acc__0__+29	jar_adjustable_missiles__unit_set_ability__acc__0__+29
enable	jar_adjustable_missiles__effect__acc__1__+29	jar_adjustable_missiles__unit_set_ability__acc__1__+29
enable	jar_adjustable_missiles__effect__acc__2__+29	jar_adjustable_missiles__unit_set_ability__acc__2__+29
enable	jar_adjustable_missiles__effect__acc__3__+29	jar_adjustable_missiles__unit_set_ability__acc__3__+29
enable	jar_adjustable_missiles__effect__acc__4__+29	jar_adjustable_missiles__unit_set_ability__acc__4__+29
enable	jar_adjustable_missiles__effect__acc__5__+29	jar_adjustable_missiles__unit_set_ability__acc__5__+29
enable	jar_adjustable_missiles__effect__acc__0__+30	jar_adjustable_missiles__unit_set_ability__acc__0__+30
enable	jar_adjustable_missiles__effect__acc__1__+30	jar_adjustable_missiles__unit_set_ability__acc__1__+30
enable	jar_adjustable_missiles__effect__acc__2__+30	jar_adjustable_missiles__unit_set_ability__acc__2__+30
enable	jar_adjustable_missiles__effect__acc__3__+30	jar_adjustable_missiles__unit_set_ability__acc__3__+30
enable	jar_adjustable_missiles__effect__acc__4__+30	jar_adjustable_missiles__unit_set_ability__acc__4__+30
enable	jar_adjustable_missiles__effect__acc__5__+30	jar_adjustable_missiles__unit_set_ability__acc__5__+30
enable	jar_adjustable_missiles__effect__acc__0__+31	jar_adjustable_missiles__unit_set_ability__acc__0__+31
enable	jar_adjustable_missiles__effect__acc__1__+31	jar_adjustable_missiles__unit_set_ability__acc__1__+31
enable	jar_adjustable_missiles__effect__acc__2__+31	jar_adjustable_missiles__unit_set_ability__acc__2__+31
enable	jar_adjustable_missiles__effect__acc__3__+31	jar_adjustable_missiles__unit_set_ability__acc__3__+31
enable	jar_adjustable_missiles__effect__acc__4__+31	jar_adjustable_missiles__unit_set_ability__acc__4__+31
enable	jar_adjustable_missiles__effect__acc__5__+31	jar_adjustable_missiles__unit_set_ability__acc__5__+31
enable	jar_adjustable_missiles__effect__acc__0__+32	jar_adjustable_missiles__unit_set_ability__acc__0__+32
enable	jar_adjustable_missiles__effect__acc__1__+32	jar_adjustable_missiles__unit_set_ability__acc__1__+32
enable	jar_adjustable_missiles__effect__acc__2__+32	jar_adjustable_missiles__unit_set_ability__acc__2__+32
enable	jar_adjustable_missiles__effect__acc__3__+32	jar_adjustable_missiles__unit_set_ability__acc__3__+32
enable	jar_adjustable_missiles__effect__acc__4__+32	jar_adjustable_missiles__unit_set_ability__acc__4__+32
enable	jar_adjustable_missiles__effect__acc__5__+32	jar_adjustable_missiles__unit_set_ability__acc__5__+32
enable	jar_adjustable_missiles__effect__acc__0__+33	jar_adjustable_missiles__unit_set_ability__acc__0__+33
enable	jar_adjustable_missiles__effect__acc__1__+33	jar_adjustable_missiles__unit_set_ability__acc__1__+33
enable	jar_adjustable_missiles__effect__acc__2__+33	jar_adjustable_missiles__unit_set_ability__acc__2__+33
enable	jar_adjustable_missiles__effect__acc__3__+33	jar_adjustable_missiles__unit_set_ability__acc__3__+33
enable	jar_adjustable_missiles__effect__acc__4__+33	jar_adjustable_missiles__unit_set_ability__acc__4__+33
enable	jar_adjustable_missiles__effect__acc__5__+33	jar_adjustable_missiles__unit_set_ability__acc__5__+33
enable	jar_adjustable_missiles__effect__acc__0__+34	jar_adjustable_missiles__unit_set_ability__acc__0__+34
enable	jar_adjustable_missiles__effect__acc__1__+34	jar_adjustable_missiles__unit_set_ability__acc__1__+34
enable	jar_adjustable_missiles__effect__acc__2__+34	jar_adjustable_missiles__unit_set_ability__acc__2__+34
enable	jar_adjustable_missiles__effect__acc__3__+34	jar_adjustable_missiles__unit_set_ability__acc__3__+34
enable	jar_adjustable_missiles__effect__acc__4__+34	jar_adjustable_missiles__unit_set_ability__acc__4__+34
enable	jar_adjustable_missiles__effect__acc__5__+34	jar_adjustable_missiles__unit_set_ability__acc__5__+34
enable	jar_adjustable_missiles__effect__acc__0__+35	jar_adjustable_missiles__unit_set_ability__acc__0__+35
enable	jar_adjustable_missiles__effect__acc__1__+35	jar_adjustable_missiles__unit_set_ability__acc__1__+35
enable	jar_adjustable_missiles__effect__acc__2__+35	jar_adjustable_missiles__unit_set_ability__acc__2__+35
enable	jar_adjustable_missiles__effect__acc__3__+35	jar_adjustable_missiles__unit_set_ability__acc__3__+35
enable	jar_adjustable_missiles__effect__acc__4__+35	jar_adjustable_missiles__unit_set_ability__acc__4__+35
enable	jar_adjustable_missiles__effect__acc__5__+35	jar_adjustable_missiles__unit_set_ability__acc__5__+35
enable	jar_adjustable_missiles__effect__acc__0__+36	jar_adjustable_missiles__unit_set_ability__acc__0__+36
enable	jar_adjustable_missiles__effect__acc__1__+36	jar_adjustable_missiles__unit_set_ability__acc__1__+36
enable	jar_adjustable_missiles__effect__acc__2__+36	jar_adjustable_missiles__unit_set_ability__acc__2__+36
enable	jar_adjustable_missiles__effect__acc__3__+36	jar_adjustable_missiles__unit_set_ability__acc__3__+36
enable	jar_adjustable_missiles__effect__acc__4__+36	jar_adjustable_missiles__unit_set_ability__acc__4__+36
enable	jar_adjustable_missiles__effect__acc__5__+36	jar_adjustable_missiles__unit_set_ability__acc__5__+36
enable	jar_adjustable_missiles__effect__acc__0__+37	jar_adjustable_missiles__unit_set_ability__acc__0__+37
enable	jar_adjustable_missiles__effect__acc__1__+37	jar_adjustable_missiles__unit_set_ability__acc__1__+37
enable	jar_adjustable_missiles__effect__acc__2__+37	jar_adjustable_missiles__unit_set_ability__acc__2__+37
enable	jar_adjustable_missiles__effect__acc__3__+37	jar_adjustable_missiles__unit_set_ability__acc__3__+37
enable	jar_adjustable_missiles__effect__acc__4__+37	jar_adjustable_missiles__unit_set_ability__acc__4__+37
enable	jar_adjustable_missiles__effect__acc__5__+37	jar_adjustable_missiles__unit_set_ability__acc__5__+37
enable	jar_adjustable_missiles__effect__acc__0__+38	jar_adjustable_missiles__unit_set_ability__acc__0__+38
enable	jar_adjustable_missiles__effect__acc__1__+38	jar_adjustable_missiles__unit_set_ability__acc__1__+38
enable	jar_adjustable_missiles__effect__acc__2__+38	jar_adjustable_missiles__unit_set_ability__acc__2__+38
enable	jar_adjustable_missiles__effect__acc__3__+38	jar_adjustable_missiles__unit_set_ability__acc__3__+38
enable	jar_adjustable_missiles__effect__acc__4__+38	jar_adjustable_missiles__unit_set_ability__acc__4__+38
enable	jar_adjustable_missiles__effect__acc__5__+38	jar_adjustable_missiles__unit_set_ability__acc__5__+38
enable	jar_adjustable_missiles__effect__acc__0__+39	jar_adjustable_missiles__unit_set_ability__acc__0__+39
enable	jar_adjustable_missiles__effect__acc__1__+39	jar_adjustable_missiles__unit_set_ability__acc__1__+39
enable	jar_adjustable_missiles__effect__acc__2__+39	jar_adjustable_missiles__unit_set_ability__acc__2__+39
enable	jar_adjustable_missiles__effect__acc__3__+39	jar_adjustable_missiles__unit_set_ability__acc__3__+39
enable	jar_adjustable_missiles__effect__acc__4__+39	jar_adjustable_missiles__unit_set_ability__acc__4__+39
enable	jar_adjustable_missiles__effect__acc__5__+39	jar_adjustable_missiles__unit_set_ability__acc__5__+39
enable	jar_adjustable_missiles__effect__acc__0__+40	jar_adjustable_missiles__unit_set_ability__acc__0__+40
enable	jar_adjustable_missiles__effect__acc__1__+40	jar_adjustable_missiles__unit_set_ability__acc__1__+40
enable	jar_adjustable_missiles__effect__acc__2__+40	jar_adjustable_missiles__unit_set_ability__acc__2__+40
enable	jar_adjustable_missiles__effect__acc__3__+40	jar_adjustable_missiles__unit_set_ability__acc__3__+40
enable	jar_adjustable_missiles__effect__acc__4__+40	jar_adjustable_missiles__unit_set_ability__acc__4__+40
enable	jar_adjustable_missiles__effect__acc__5__+40	jar_adjustable_missiles__unit_set_ability__acc__5__+40
enable	jar_adjustable_missiles__effect__acc__0__+41	jar_adjustable_missiles__unit_set_ability__acc__0__+41
enable	jar_adjustable_missiles__effect__acc__1__+41	jar_adjustable_missiles__unit_set_ability__acc__1__+41
enable	jar_adjustable_missiles__effect__acc__2__+41	jar_adjustable_missiles__unit_set_ability__acc__2__+41
enable	jar_adjustable_missiles__effect__acc__3__+41	jar_adjustable_missiles__unit_set_ability__acc__3__+41
enable	jar_adjustable_missiles__effect__acc__4__+41	jar_adjustable_missiles__unit_set_ability__acc__4__+41
enable	jar_adjustable_missiles__effect__acc__5__+41	jar_adjustable_missiles__unit_set_ability__acc__5__+41
enable	jar_adjustable_missiles__effect__acc__0__+42	jar_adjustable_missiles__unit_set_ability__acc__0__+42
enable	jar_adjustable_missiles__effect__acc__1__+42	jar_adjustable_missiles__unit_set_ability__acc__1__+42
enable	jar_adjustable_missiles__effect__acc__2__+42	jar_adjustable_missiles__unit_set_ability__acc__2__+42
enable	jar_adjustable_missiles__effect__acc__3__+42	jar_adjustable_missiles__unit_set_ability__acc__3__+42
enable	jar_adjustable_missiles__effect__acc__4__+42	jar_adjustable_missiles__unit_set_ability__acc__4__+42
enable	jar_adjustable_missiles__effect__acc__5__+42	jar_adjustable_missiles__unit_set_ability__acc__5__+42
enable	jar_adjustable_missiles__effect__acc__0__+43	jar_adjustable_missiles__unit_set_ability__acc__0__+43
enable	jar_adjustable_missiles__effect__acc__1__+43	jar_adjustable_missiles__unit_set_ability__acc__1__+43
enable	jar_adjustable_missiles__effect__acc__2__+43	jar_adjustable_missiles__unit_set_ability__acc__2__+43
enable	jar_adjustable_missiles__effect__acc__3__+43	jar_adjustable_missiles__unit_set_ability__acc__3__+43
enable	jar_adjustable_missiles__effect__acc__4__+43	jar_adjustable_missiles__unit_set_ability__acc__4__+43
enable	jar_adjustable_missiles__effect__acc__5__+43	jar_adjustable_missiles__unit_set_ability__acc__5__+43
enable	jar_adjustable_missiles__effect__acc__0__+44	jar_adjustable_missiles__unit_set_ability__acc__0__+44
enable	jar_adjustable_missiles__effect__acc__1__+44	jar_adjustable_missiles__unit_set_ability__acc__1__+44
enable	jar_adjustable_missiles__effect__acc__2__+44	jar_adjustable_missiles__unit_set_ability__acc__2__+44
enable	jar_adjustable_missiles__effect__acc__3__+44	jar_adjustable_missiles__unit_set_ability__acc__3__+44
enable	jar_adjustable_missiles__effect__acc__4__+44	jar_adjustable_missiles__unit_set_ability__acc__4__+44
enable	jar_adjustable_missiles__effect__acc__5__+44	jar_adjustable_missiles__unit_set_ability__acc__5__+44
enable	jar_adjustable_missiles__effect__acc__0__+45	jar_adjustable_missiles__unit_set_ability__acc__0__+45
enable	jar_adjustable_missiles__effect__acc__1__+45	jar_adjustable_missiles__unit_set_ability__acc__1__+45
enable	jar_adjustable_missiles__effect__acc__2__+45	jar_adjustable_missiles__unit_set_ability__acc__2__+45
enable	jar_adjustable_missiles__effect__acc__3__+45	jar_adjustable_missiles__unit_set_ability__acc__3__+45
enable	jar_adjustable_missiles__effect__acc__4__+45	jar_adjustable_missiles__unit_set_ability__acc__4__+45
enable	jar_adjustable_missiles__effect__acc__5__+45	jar_adjustable_missiles__unit_set_ability__acc__5__+45
